Protocol,Source IP,Destination IP,Source MAC,Destination MAC,Packets,Time,label
DNS,152.36.126.112,206.56.7.63,5E:B3:57:02:1A:E4,EA:C9:8E:FB:EF:11,10,15.103209958056429,0
ARP,181.75.222.168,129.42.62.243,CF:95:07:73:0C:75,5A:82:F2:40:06:72,173,25.580384678643554,1
HTTP,189.25.99.192,17.178.59.218,2D:95:E9:69:9C:A0,CB:44:D6:B0:AD:15,10,90.6754508089806,0
ARP,182.249.154.166,44.89.118.73,AB:63:6C:A2:06:53,36:0C:51:4F:D8:0F,179,70.60977695823834,1
ARP,165.130.255.187,241.46.254.148,F7:A3:E5:1C:1F:E6,F7:A3:E5:1C:1F:E6,144,83.4168193333127,1
ARP,2.18.32.154,236.99.201.130,CE:4D:9C:16:1A:E4,CE:4D:9C:16:1A:E4,71,6.429716462849311,1
DNS,112.199.102.237,32.165.212.60,CC:F8:F2:DA:C7:0D,F1:1F:22:C5:6D:1E,30,3.5192040194573004,0
ICMP,142.79.43.123,114.155.30.55,30:C2:FD:F9:32:16,2B:29:62:6F:12:54,26,76.48160682434472,0
HTTP,33.140.128.56,111.90.27.47,72:20:04:6B:B9:50,5D:EC:3C:5C:E4:18,41,55.430553038258836,0
ARP,113.231.144.176,97.105.237.227,BB:CD:53:3F:45:A2,EB:F3:20:F3:2B:10,165,27.693564794436032,1
ARP,192.21.201.191,129.42.254.176,36:C1:F7:57:13:56,36:C1:F7:57:13:56,91,45.94211641413297,1
DNS,13.244.195.83,49.164.2.42,FE:6E:CF:27:B7:AE,40:A8:9F:87:34:A5,33,43.415400200301605,0
ARP,190.102.144.29,71.136.235.9,14:42:D8:9B:8C:AD,2F:6E:76:0B:72:61,64,49.487877614344654,1
HTTP,128.149.134.199,245.217.198.166,05:45:D5:D0:28:24,7A:37:CE:30:20:70,32,6.221717011178562,0
ICMP,104.82.76.241,112.1.170.222,44:FA:37:84:67:CA,6B:E9:0C:6B:82:EC,24,81.12069617823536,0
DNS,207.116.236.68,22.129.163.131,52:5E:C2:BB:8D:96,8F:4C:E5:E3:DD:6E,7,64.92153976737347,0
HTTP,77.114.241.214,147.59.61.41,58:6A:BD:47:B4:E7,99:6C:C8:DF:99:F6,10,5.317137919444381,0
HTTP,129.118.148.10,28.78.66.115,2D:AC:03:A7:D4:74,49:2E:8E:F7:AB:4B,44,30.967509294524287,0
ARP,233.160.15.13,252.50.157.30,AF:24:59:05:02:88,81:16:94:73:A7:48,126,77.38845311313453,1
DNS,86.43.226.108,49.163.96.12,F2:95:91:D1:3C:B5,07:0C:71:78:F4:EB,4,34.32197045802853,0
DNS,146.90.131.146,55.147.252.211,CC:03:38:F3:B5:5D,EF:EE:64:F8:24:A7,22,15.92877842447149,0
ARP,182.137.152.58,227.6.123.129,23:81:2E:00:8A:05,CD:5A:48:D2:EE:F3,98,8.920139787083524,1
ARP,133.85.94.232,226.26.248.17,84:E4:7F:6B:45:52,84:E4:7F:6B:45:52,188,85.08447493137979,1
DNS,190.149.84.77,218.253.159.166,A2:B0:9E:D5:62:4A,A6:90:F0:16:D9:6A,21,28.947881255540064,0
HTTP,162.213.65.158,209.64.213.2,DD:45:D8:29:42:30,63:0A:BD:C4:56:60,1,75.78298677398342,0
HTTP,19.15.238.104,179.45.56.198,0F:16:58:C6:E3:31,07:27:DD:99:05:76,14,60.237901507465196,0
ARP,120.65.51.132,222.77.219.92,57:61:78:22:95:FC,F1:A9:16:30:83:74,138,44.047081012611166,1
ARP,54.161.24.120,142.106.146.114,4C:C6:18:E3:09:77,3B:9E:60:D3:AE:3A,146,37.110598527611394,1
ARP,217.71.253.19,37.163.8.3,D6:46:C1:0F:73:25,D6:46:C1:0F:73:25,152,93.63817209724243,1
DNS,207.123.206.227,213.159.19.104,FC:CA:F7:2F:B0:AA,EB:21:76:1D:14:DC,1,73.36568576135846,0
ARP,168.170.237.24,5.155.187.57,B4:0B:8D:EA:51:5E,C3:85:68:A4:07:A5,194,37.147480070579874,1
ARP,244.180.149.75,50.184.27.96,CD:6C:DB:04:EC:DC,99:E1:55:1D:3E:6B,178,57.373918659354075,1
ARP,79.92.141.174,14.74.246.143,F1:D9:E3:3F:FD:E4,F1:D9:E3:3F:FD:E4,96,62.2075661413405,1
ARP,74.140.92.127,24.10.38.80,DA:16:BB:D4:3E:1D,DA:16:BB:D4:3E:1D,125,3.331802252400806,1
HTTP,19.0.220.70,21.226.0.31,6E:20:2B:EB:B9:CA,CD:FB:A4:72:06:24,31,13.034161756329166,0
DNS,184.17.112.6,237.2.8.197,55:70:30:2D:41:F5,6E:88:1D:B0:3C:61,30,33.71909195586075,0
ARP,214.191.22.167,185.255.73.115,2C:83:07:7A:06:A1,E6:8C:6A:3D:CC:9B,196,31.61040377249613,1
ARP,17.109.159.113,92.86.182.127,72:C7:24:E7:2C:B0,5F:CE:A1:9F:94:99,146,92.78883618895075,1
DNS,169.105.130.148,12.44.45.251,E7:75:B6:F8:0C:C3,5D:CA:1B:0E:1F:6A,6,77.4224791399092,0
ARP,67.181.74.24,103.47.222.117,C9:03:52:D2:45:F2,AD:A9:26:81:D1:6D,61,87.10957541842124,1
ARP,120.154.224.99,21.45.132.107,9B:6C:6C:6A:14:43,F4:CF:D5:FE:00:09,84,76.44970834179841,1
HTTP,220.247.79.92,160.14.160.138,08:04:A9:5F:C3:BE,DE:6A:EC:A5:48:A3,40,37.543290892225215,0
ARP,99.46.140.158,144.95.186.163,34:D7:38:E4:F2:6E,34:D7:38:E4:F2:6E,68,17.880205004165674,1
ARP,143.232.61.58,119.236.71.170,5C:E3:33:40:FE:87,5C:E3:33:40:FE:87,91,29.36212823583827,1
ARP,93.90.130.68,38.69.29.106,2A:B9:76:32:11:41,92:C8:93:9C:59:19,97,26.210655568013475,1
HTTP,169.198.72.255,112.92.136.149,D6:A1:0E:55:43:78,C2:B9:91:0C:D5:4F,32,74.95104576067654,0
ARP,242.203.32.139,82.85.247.94,B2:E7:52:2B:32:A2,B2:E7:52:2B:32:A2,125,27.799080132995858,1
HTTP,138.91.157.168,138.113.207.198,3F:1C:99:C0:23:08,4F:DC:64:4D:C5:03,10,67.41549269568932,0
HTTP,40.29.28.34,152.156.25.117,2B:3C:52:94:CB:01,53:2D:51:02:AD:43,29,69.50015767736174,0
ARP,113.155.85.22,70.132.79.160,10:11:71:E1:79:5B,10:11:71:E1:79:5B,83,26.269854566535187,1
HTTP,149.253.117.79,4.144.97.215,12:1C:2F:47:17:8B,EE:8E:BA:90:23:93,11,91.85744291976286,0
ARP,56.135.115.0,186.177.242.182,F0:AD:0E:48:90:3D,F0:AD:0E:48:90:3D,106,88.09447178813048,1
HTTP,101.78.84.119,206.217.117.139,25:72:0C:15:33:E7,62:19:12:69:AF:30,27,65.59633698383588,0
ARP,227.116.166.200,66.161.21.13,44:DB:AF:5F:67:C6,8B:EE:1E:22:85:9E,181,16.484067503900267,1
HTTP,252.213.204.88,95.159.46.215,27:EF:1E:91:16:32,E0:17:B0:07:E9:D5,49,68.50822680470901,0
ARP,205.43.90.185,215.80.170.218,CC:22:5C:E4:95:9E,CC:22:5C:E4:95:9E,117,88.34380527532468,1
ARP,106.10.107.113,134.253.202.180,ED:5B:9C:17:DB:1C,ED:5B:9C:17:DB:1C,186,88.06258026298977,1
HTTP,122.38.103.11,10.243.71.115,97:60:8C:AF:55:68,72:AF:6F:F2:F6:16,13,32.49210088601166,0
ARP,212.154.204.250,17.91.141.223,CA:5A:47:E6:0A:7C,8E:8F:AD:14:35:D3,134,19.588668310217994,1
ARP,7.230.181.174,51.219.189.131,05:2C:65:FF:B0:BA,05:2C:65:FF:B0:BA,102,16.048676961940934,1
ARP,12.143.24.226,127.121.226.225,34:21:AB:CA:7B:83,34:21:AB:CA:7B:83,84,38.82385108097907,1
ARP,235.228.224.136,65.42.139.216,63:5C:CB:1A:5D:13,63:5C:CB:1A:5D:13,153,83.38153148885922,1
HTTP,40.48.248.204,73.1.107.147,00:1F:0F:C5:00:A7,7D:BC:59:31:37:E6,38,64.98253585768268,0
ARP,110.192.161.177,46.119.169.95,99:78:DC:20:48:52,99:78:DC:20:48:52,114,58.05166838886182,1
HTTP,124.172.117.93,166.188.59.79,24:E6:9B:E7:F0:DC,CF:39:E0:77:A8:CD,42,12.60231883559264,0
ARP,242.147.175.153,202.122.149.114,3E:D2:E0:71:BC:CE,3E:D2:E0:71:BC:CE,65,47.88784513143184,1
ARP,104.203.155.8,36.204.169.146,70:6B:11:8E:FF:13,70:6B:11:8E:FF:13,155,86.97630390795818,1
ARP,77.42.170.15,36.93.180.152,27:8A:D4:57:46:07,80:5E:D3:00:BD:C1,67,14.068640498354268,1
ARP,119.228.176.157,167.202.97.97,3A:CF:9F:3B:B0:35,23:4F:D0:6C:A7:73,132,40.17924808548777,1
DNS,215.102.103.227,249.215.159.128,F2:7D:E8:25:68:4B,AC:C6:94:4B:21:62,1,89.44080304576782,0
ARP,183.189.22.141,168.185.31.115,41:00:2B:3B:9B:46,E9:5E:79:3C:77:6E,91,82.8323931657768,1
DNS,23.127.61.67,38.193.130.90,D5:BF:EE:F4:0F:47,F1:A6:EE:25:3B:9B,1,94.98687897731935,0
ARP,179.132.146.41,99.183.236.180,9C:82:59:77:BD:8D,C3:B1:0D:AC:CB:0A,193,67.53057101426243,1
DNS,190.37.21.12,108.164.192.34,AF:D9:8B:5B:E8:99,85:F1:D5:48:99:C8,44,85.38761858114992,0
ARP,30.227.29.222,230.167.222.78,16:47:DA:8F:1C:FC,9C:F9:E4:54:E6:50,141,0.9263524710222959,1
ARP,166.82.171.102,71.26.100.6,1C:8C:AF:FF:E8:4C,1C:8C:AF:FF:E8:4C,59,82.65172509382724,1
ARP,64.160.6.231,32.137.184.222,84:09:83:4C:7F:AB,4D:8A:DE:E6:EB:03,158,78.13287483723089,1
HTTP,171.28.40.185,70.215.105.151,D8:9C:9A:87:61:F7,80:BD:A2:4F:8D:E1,20,39.138221156265104,0
ARP,72.19.252.100,221.62.77.189,8A:4F:AA:E3:01:B9,CF:1B:72:01:64:7D,152,33.539257205542015,1
HTTP,93.116.144.98,68.110.213.83,AF:12:84:2B:FA:A2,7E:01:1C:3D:E6:BA,48,28.27142135464358,0
DNS,211.160.81.118,243.152.237.135,82:7E:3B:11:89:09,F0:F2:9C:A8:EC:13,46,3.584189170039942,0
DNS,84.48.201.198,169.178.176.232,56:A1:E9:68:FF:D7,EF:CB:3C:F9:A0:61,2,38.29749526869571,0
ARP,1.27.143.254,118.193.130.168,0B:ED:15:AD:16:9E,C6:DF:F4:E0:67:71,109,94.32762621915244,1
HTTP,77.225.190.108,189.243.217.44,BF:CC:CD:6C:17:EB,34:98:85:A0:42:9E,11,88.58636358888906,0
ARP,193.113.74.151,97.242.56.135,BD:75:42:C3:01:4C,BD:75:42:C3:01:4C,84,99.8653976713616,1
ICMP,124.228.238.37,126.75.221.130,03:D4:96:B2:AD:22,1E:11:64:81:DA:8D,50,62.25699299226317,0
ARP,35.222.236.73,60.97.155.141,4D:19:D2:F4:39:48,A6:D1:68:93:DF:E7,112,24.328205344864095,1
ARP,200.99.123.154,119.158.209.160,28:18:23:63:DF:C8,28:18:23:63:DF:C8,161,19.382079092445682,1
ARP,197.1.252.213,66.210.125.42,6C:D7:87:35:08:96,14:B7:DD:59:C0:B5,200,76.19656244093693,1
DNS,217.218.191.196,222.189.44.101,1E:26:C5:3C:D4:79,60:5C:F2:53:1B:2B,13,76.87315215860721,0
ARP,80.118.252.139,143.184.32.85,B1:12:D8:B8:66:61,B1:12:D8:B8:66:61,140,53.27373497523583,1
ARP,129.53.100.226,236.82.239.14,5F:B5:63:79:CA:4D,5F:B5:63:79:CA:4D,146,32.77627869676293,1
ARP,52.80.184.59,10.248.155.115,34:DC:B9:17:A4:94,34:DC:B9:17:A4:94,78,27.612368629657002,1
DNS,79.232.220.162,238.163.40.248,08:27:14:1E:32:33,B6:66:C5:30:A2:1D,43,92.76823209964063,0
ARP,129.170.4.107,202.230.103.71,1C:7C:72:6F:DD:94,B1:75:E0:71:9F:F9,83,26.82690581970637,1
DNS,28.109.44.214,253.132.169.199,D7:99:FB:EE:F3:69,F9:31:47:17:A6:8B,34,80.4099529610239,0
DNS,255.206.93.56,211.41.185.117,59:38:91:2D:03:15,79:8D:E7:CF:9C:BD,22,86.13796394374992,0
ICMP,53.99.83.24,118.19.138.251,FF:08:AB:AB:77:8B,BD:DC:34:E8:0F:1B,49,23.138673653057886,0
ARP,176.17.236.6,75.159.250.28,5F:B2:08:47:80:E2,5F:B2:08:47:80:E2,198,16.682769931383255,1
ARP,122.177.127.82,87.235.46.162,CE:2C:FD:6C:BF:BD,E5:A2:D8:16:2F:42,186,15.724406816534719,1
ARP,192.243.131.108,148.243.195.150,3A:0B:FB:9F:CD:CD,35:D0:8A:E3:F9:5A,152,59.41894434672539,1
ARP,178.183.239.160,75.1.156.147,BB:71:23:E2:5A:2D,BB:71:23:E2:5A:2D,148,47.61126713607452,1
DNS,150.46.205.224,69.63.207.93,11:A7:0B:50:8D:2A,15:56:AA:E9:E2:BC,42,8.468351323352575,0
DNS,144.112.236.136,153.202.76.153,22:DC:FC:82:C9:1B,82:07:3D:17:19:17,38,22.85657406430347,0
HTTP,69.73.193.210,164.237.121.49,C1:0D:E8:8D:4B:FA,F8:D4:E6:D8:8C:7C,24,93.96323468536427,0
HTTP,137.31.224.42,122.11.215.51,C3:0E:19:E0:DD:26,30:4B:ED:D7:01:4B,10,3.961963711799954,0
ARP,184.66.175.82,187.198.42.125,CA:B8:EA:51:9F:57,4D:C0:2B:73:80:17,82,37.217530583704516,1
ARP,242.52.35.87,12.24.98.35,B0:24:1A:81:96:3A,49:A9:C6:CA:62:12,121,27.36392238983538,1
HTTP,61.13.234.32,74.207.7.114,66:D9:13:02:CB:9F,DE:39:E0:B4:97:1C,20,9.115229028535088,0
ARP,216.204.47.254,114.43.159.59,A0:18:94:70:40:12,A0:18:94:70:40:12,55,59.878061293558694,1
HTTP,241.117.81.138,21.107.95.16,21:76:AB:B2:C3:45,8E:A5:4E:6A:1D:4D,15,22.119291730713584,0
HTTP,7.177.71.99,114.201.115.100,32:A9:B2:55:06:1D,DA:79:05:00:F8:17,13,6.531104775926478,0
DNS,73.207.27.2,25.171.187.189,3A:C4:BE:18:A2:77,D1:10:13:E9:94:B1,11,86.27010744321552,0
ICMP,47.137.36.104,247.142.34.184,A2:5F:1F:00:A1:6E,EB:45:5B:DC:74:CC,7,70.42434408158984,0
ICMP,171.1.1.242,90.157.253.250,BD:23:4B:63:FF:D7,F8:35:FF:4F:8C:43,37,41.17578520662123,0
DNS,63.53.236.1,158.50.209.216,C7:B4:D1:ED:71:E2,57:3D:20:D6:A2:ED,42,83.26944896446624,0
ARP,206.16.157.217,71.184.19.128,C3:D9:A2:C7:E8:54,D2:64:41:1C:85:DE,111,47.39662352432001,1
ARP,69.129.130.181,36.107.35.251,42:AF:0A:8C:D7:31,C7:6D:31:96:D7:D7,160,85.99740966552585,1
ARP,101.169.34.217,223.253.54.228,64:9C:29:62:16:E6,64:9C:29:62:16:E6,193,86.34196594446445,1
ARP,140.222.242.176,138.166.19.251,71:32:77:DE:4C:F4,71:32:77:DE:4C:F4,67,48.79562928874617,1
ARP,74.80.32.229,245.7.229.86,1B:7E:25:60:C4:E3,1B:7E:25:60:C4:E3,73,91.32414931742565,1
ARP,67.100.1.208,46.255.146.222,0E:BA:AE:BF:53:88,0E:BA:AE:BF:53:88,145,3.2374722987450477,1
ICMP,154.148.154.191,29.130.7.223,49:83:76:9B:F7:56,8E:A1:9B:E1:21:CE,36,28.728024015026456,0
ARP,30.58.197.144,189.56.19.72,55:C8:C2:3B:87:F5,EB:E2:B1:F4:9B:F9,193,50.627275657055456,1
HTTP,92.112.134.3,25.34.205.168,4F:5D:DF:AA:6A:00,E9:A0:92:2E:37:D0,18,81.61626497649411,0
DNS,241.169.239.147,223.143.66.216,C4:2B:93:12:28:F0,A7:D2:16:AC:54:60,4,41.338388939725554,0
ARP,137.200.243.189,95.16.88.176,F6:9F:63:24:FC:12,F6:9F:63:24:FC:12,178,2.3681812264185975,1
DNS,27.116.30.49,177.59.253.201,8B:32:38:9D:B7:8E,FA:6C:02:E6:42:63,19,65.5776381462151,0
ARP,8.97.243.132,228.236.189.170,A6:C5:1B:58:27:C1,A6:C5:1B:58:27:C1,51,14.512505639613183,1
ARP,166.19.60.156,230.199.4.208,AF:5A:9A:83:A2:DC,AF:5A:9A:83:A2:DC,82,73.7921165913179,1
ARP,244.216.156.101,163.203.34.183,8A:37:56:D3:5D:60,AA:7B:55:00:81:EA,93,58.078694569815866,1
DNS,11.2.184.222,119.131.46.70,F1:18:B7:96:2F:42,D8:9D:BA:88:8C:CE,38,78.44238745377857,0
ICMP,1.54.101.78,14.174.18.169,27:E8:96:CD:41:AB,9C:CD:23:3E:AF:E6,3,38.29375317741243,0
ICMP,42.148.148.102,219.13.56.224,3F:97:24:E3:7C:BF,5F:EB:48:93:B8:11,21,27.877610312547073,0
HTTP,63.72.26.135,35.252.173.180,95:D5:B7:C2:41:82,8F:20:E1:38:62:A1,12,7.154544413848751,0
ARP,139.237.107.17,91.140.126.177,67:31:2D:C0:5D:98,09:ED:B8:5F:30:A4,72,19.534252889463446,1
ARP,210.232.250.37,56.60.207.242,4A:DB:D2:53:74:D7,4A:DB:D2:53:74:D7,147,65.20074542846544,1
ARP,152.168.212.252,177.143.184.27,AA:CB:73:14:37:A9,AA:CB:73:14:37:A9,176,72.85603652153321,1
ARP,82.154.237.173,0.53.215.132,D5:95:CB:B8:18:33,D5:95:CB:B8:18:33,136,61.93382038051725,1
DNS,216.87.233.3,228.92.106.234,04:D3:C0:FC:81:3E,0C:E4:55:B2:35:FB,45,7.516425780278924,0
DNS,173.39.224.17,131.118.97.227,19:05:7B:7E:48:A4,87:23:68:72:E3:60,21,31.501795499844366,0
ARP,65.245.245.78,225.77.117.9,B0:54:2F:F3:63:80,F1:57:96:F2:F8:3B,144,65.46079672242917,1
ARP,56.78.222.199,169.193.152.44,58:CA:25:F6:51:87,EA:65:65:6A:24:E8,147,97.1031990686966,1
DNS,55.16.103.90,206.208.211.212,BC:C1:7C:E7:F1:00,D4:43:B5:82:B9:09,44,4.954994129210466,0
DNS,162.101.4.116,232.5.19.75,EC:8F:9A:9B:04:C4,EE:24:AC:04:74:7C,13,18.827214374515755,0
ARP,22.34.201.153,84.77.163.38,8A:FF:0E:83:DA:09,EB:F6:A6:32:F9:0D,143,57.871605166194776,1
HTTP,234.70.61.146,227.183.83.173,81:D1:E9:52:A0:59,98:4B:5D:B4:D7:89,46,6.376169687034228,0
ARP,42.21.142.139,167.129.62.221,6D:87:85:FA:8C:05,6D:87:85:FA:8C:05,185,29.79837003178346,1
ARP,103.202.205.23,166.42.61.42,4C:B7:09:1C:03:46,33:20:4E:97:A9:4C,187,3.079631626742496,1
ARP,162.210.105.233,3.121.248.107,6D:27:F3:3F:06:C0,6D:27:F3:3F:06:C0,163,40.949982288496535,1
ARP,189.184.248.29,64.116.168.37,4C:58:35:73:B3:14,53:C0:4D:96:F4:B3,112,32.0759176932479,1
ARP,250.128.81.11,243.24.158.152,65:06:28:07:FF:F0,65:06:28:07:FF:F0,71,81.2960308006933,1
ARP,237.208.63.25,85.238.51.192,4F:A6:C8:22:E9:24,D1:CA:6C:45:8E:23,117,85.85315248685721,1
DNS,218.254.32.22,70.32.213.143,FC:36:E8:49:00:FE,E2:C4:EE:74:DF:B6,37,24.632448210457035,0
HTTP,156.7.162.6,234.59.69.255,A4:28:D8:99:47:A6,24:0B:2B:1C:20:9D,24,99.48944708717,0
ICMP,205.144.155.220,74.161.242.40,1D:D8:C1:1E:05:99,B9:40:5D:76:4A:3F,24,86.2767997299313,0
HTTP,224.160.182.167,158.254.53.189,9B:D1:BE:BC:E1:22,E5:02:A1:A9:E3:5B,50,71.1693881058914,0
ARP,209.41.254.199,220.219.20.90,8F:9C:35:60:38:43,0C:BB:43:ED:FC:C6,69,48.073389669857335,1
HTTP,39.58.201.93,43.27.34.82,D5:59:64:5E:87:FA,CB:97:4A:62:C6:A9,48,29.360238090496317,0
ARP,188.137.61.98,1.167.128.121,18:13:53:2E:F6:39,80:61:9F:2B:28:D1,200,97.2411393614191,1
DNS,23.150.184.33,250.36.49.42,D0:EE:CD:D4:E7:BD,B7:2F:C5:D7:4C:7B,15,32.231288139032955,0
ARP,64.32.185.214,150.42.88.110,6E:66:15:AF:DA:6E,6E:66:15:AF:DA:6E,120,52.10485503549942,1
ARP,185.36.134.174,253.158.53.196,2D:7D:87:BB:90:AB,2D:7D:87:BB:90:AB,85,70.11284211763976,1
ARP,90.9.251.167,252.98.238.175,B9:AD:BA:C9:56:A6,E3:E3:E3:45:5A:DA,118,20.039801684735238,1
HTTP,106.50.59.178,218.186.155.62,AF:60:50:38:0D:32,14:16:47:B2:A6:DD,8,17.976255558635835,0
DNS,253.221.235.197,67.0.238.64,27:18:59:59:7F:7B,1D:C1:A1:55:D5:5E,50,66.22000002232741,0
HTTP,105.207.71.34,212.90.73.99,67:A0:E0:92:A1:06,A6:EF:61:85:BF:01,50,41.32427376223057,0
HTTP,221.124.191.89,49.91.118.125,8B:65:33:76:65:7B,A4:85:32:45:FF:22,19,89.81118304945157,0
ARP,1.237.133.217,68.221.95.85,0D:A2:1F:B9:78:B0,EA:81:5E:27:FD:43,131,85.48768010807255,1
DNS,183.93.249.206,58.255.27.141,45:01:8C:C9:30:D6,E5:D2:6F:6A:47:3C,14,21.99760992930807,0
ARP,192.71.147.39,202.253.86.36,6A:19:5B:6D:65:56,18:07:D2:7E:F3:21,126,8.899720697013391,1
DNS,56.94.171.1,161.82.244.113,BF:49:DA:06:31:F1,E1:89:C6:FE:38:96,18,4.060991342189513,0
ARP,110.132.69.136,170.103.110.57,19:F0:41:D5:C4:C8,19:F0:41:D5:C4:C8,74,76.72132941041016,1
HTTP,144.84.249.204,81.199.206.219,EE:47:43:9C:F6:F1,92:D5:C8:3A:54:92,38,37.95598755984351,0
HTTP,252.15.214.154,221.238.225.248,6B:CC:CD:6C:F1:A6,86:95:F6:63:3D:BF,4,81.62915018743193,0
ARP,33.228.113.12,179.173.27.169,8C:EC:0E:38:82:EF,8A:31:F9:A6:E9:5C,63,22.837713159070706,1
ARP,194.235.105.207,114.9.176.164,84:30:D6:5B:E7:3C,34:F9:6D:12:E6:B2,69,92.48122710955212,1
ARP,210.99.97.116,81.102.45.91,41:5D:6D:6D:61:9F,41:5D:6D:6D:61:9F,193,42.50467580163186,1
ARP,11.77.36.35,30.139.14.239,EA:D9:59:C4:84:A9,03:F3:AB:3C:EF:40,183,9.316676701715354,1
ARP,27.27.181.253,180.158.239.3,CF:0F:76:82:FF:FD,8E:19:4C:43:4F:75,79,27.47253331923818,1
DNS,251.195.124.178,199.229.96.189,02:11:18:71:B0:77,1B:71:87:03:1B:75,11,22.736558705219988,0
ICMP,173.218.80.43,95.195.210.71,67:00:19:F4:6C:9B,2E:E3:8E:F5:16:BF,14,17.0393740725966,0
HTTP,52.154.138.157,220.200.255.93,79:32:EB:89:9B:59,59:8B:62:E2:66:E7,14,21.296285059199537,0
ARP,123.173.3.45,242.81.26.96,C4:03:1A:43:4D:B8,C4:03:1A:43:4D:B8,148,51.09268559110463,1
ARP,102.84.242.112,219.14.92.193,B0:BE:6C:6B:65:45,B0:BE:6C:6B:65:45,64,64.45497217869823,1
ARP,201.135.51.104,26.155.1.171,F3:AC:25:CA:72:5B,FD:C2:AB:31:A1:E8,141,83.1037123197047,1
DNS,15.239.161.57,188.120.254.91,98:7F:3D:FC:41:27,B3:2A:13:9B:1F:3D,27,94.21283409899036,0
HTTP,100.141.107.245,30.251.168.158,04:0D:00:47:F7:44,DA:EF:AA:14:48:B0,20,49.16450171390875,0
ARP,134.194.74.49,105.124.103.11,1A:B0:7B:87:96:AB,AE:8E:DE:74:CD:89,103,15.626940125722966,1
DNS,223.214.94.120,215.3.203.104,DD:9C:B7:1F:39:89,24:3A:E3:D4:31:E5,46,62.805334752909694,0
DNS,184.37.181.98,226.210.59.51,69:20:5B:AC:75:B4,82:16:5D:F6:74:D4,16,83.89574471820778,0
ARP,11.215.168.84,23.92.226.102,A1:15:E1:BD:C9:00,A1:15:E1:BD:C9:00,154,31.459690234129532,1
HTTP,69.147.103.130,62.40.81.140,5B:8A:10:A3:81:A8,58:A2:17:76:26:B3,45,98.93327095122586,0
ARP,7.43.129.103,36.128.5.56,C1:D4:16:BB:92:38,22:7C:60:76:19:62,77,24.88019477212049,1
HTTP,67.217.34.56,223.178.100.182,08:5F:9C:8E:D6:D0,60:86:E7:0C:94:63,38,2.664644359463253,0
ICMP,92.76.66.210,56.245.237.60,08:87:A8:8D:E7:7A,86:EE:6B:66:CA:60,6,17.470238152485617,0
DNS,2.87.169.133,177.53.150.212,FE:CF:7A:07:BD:07,B6:A2:98:C2:D4:3D,7,7.60935476636716,0
DNS,175.127.238.109,113.245.233.209,83:34:6B:50:C5:FD,8F:50:07:9C:8B:1E,6,33.745327619730794,0
ICMP,169.220.210.181,220.223.219.233,32:48:3E:ED:D2:75,A9:4E:8C:08:94:7D,37,45.576587932028936,0
DNS,11.93.247.1,82.79.187.12,63:2F:50:5E:C6:56,FF:CB:95:18:FE:81,45,71.05082670331522,0
HTTP,45.82.130.10,189.40.122.79,AD:EB:46:AB:40:07,FB:C9:F0:B3:98:75,23,67.21312579758958,0
ARP,114.214.199.218,243.46.91.190,21:20:0A:EF:69:22,21:20:0A:EF:69:22,197,76.01027631489559,1
ARP,136.3.52.157,205.39.133.227,08:81:71:DC:2B:69,01:E3:DD:0D:61:ED,185,4.965219574298874,1
ARP,142.224.241.6,155.166.154.198,AC:B2:F2:7D:EC:73,AC:B2:F2:7D:EC:73,127,80.51270309837665,1
ARP,243.163.223.53,16.22.14.176,94:7E:2B:66:65:CC,E9:00:D6:8F:D8:67,153,1.5913429249342248,1
DNS,119.182.90.191,141.73.88.32,CA:CD:C6:DA:28:3C,BA:5F:B2:48:58:13,26,64.83820517868595,0
ARP,77.242.42.1,229.72.4.124,66:25:98:33:F9:95,57:F8:D0:56:A6:0F,176,54.56557653485616,1
ICMP,27.164.50.235,197.52.56.179,B4:10:1D:8C:42:2B,A7:60:F1:7D:37:F8,42,50.186261692476705,0
ARP,208.31.139.208,160.22.56.47,09:33:C7:CB:12:4E,09:33:C7:CB:12:4E,104,63.339410571294806,1
DNS,172.30.23.173,154.5.31.192,96:42:D6:6D:8D:D5,EC:92:A2:AD:AA:1B,45,14.108004492844216,0
ARP,175.195.182.209,54.7.167.113,7B:E5:29:04:B2:FF,FE:83:CF:52:04:FE,151,13.617813306003834,1
ARP,213.18.117.83,204.122.120.178,D4:BF:B2:6E:7A:F0,D4:BF:B2:6E:7A:F0,99,48.93316489830741,1
HTTP,20.15.144.60,133.161.133.221,D6:AA:BF:F9:70:28,ED:57:D7:37:69:FC,36,83.96673878864841,0
DNS,87.171.131.111,26.131.82.47,45:6B:97:79:2D:55,CB:55:E0:B9:5C:C5,14,57.519997235625574,0
DNS,147.13.242.207,241.105.172.129,BD:0F:CE:93:AB:7B,BC:44:D8:7C:A1:47,3,49.67494943666014,0
DNS,228.172.11.75,16.217.164.180,12:10:A0:4F:8D:04,16:C1:CA:AF:AF:32,47,11.67793681264343,0
ARP,103.207.92.141,58.233.135.157,67:D1:7A:05:62:61,5E:C7:53:94:1D:58,76,82.74127389323709,1
ARP,183.205.117.15,99.117.17.184,31:94:31:F0:EB:8B,10:96:21:E0:61:F6,91,87.55112699110882,1
DNS,56.237.144.187,165.201.17.140,56:5B:BF:C9:77:4C,3C:A1:F1:7E:BE:14,24,38.50561105994098,0
